edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
06-09-89,198909,22711,Centrumdemocraten,,70,326,4,2016,0.94,0.471,0.918,0,,1,150,1,111,2018-2,289,0.346,0,0,0.692,1.73,0,0,2.768,0,2.768,0,0,1.73,0,3.806,0,2.076,2.076,0,4.152,1.384,0,1.384,0,0,0,0,0.692,0,0,6.92,3.46,0.346,0,0,0,7.612,0,0,7.266,1.038,5.536,4.498,11.073,0,0.346,0,6.228,1.73,0,15.917,1.384,0,0.346,0.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.114,4.844,1.384,7.266,0,2018b,8CR5H4
06-09-89,198909,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,326,4,2016,0.94,0.471,1.873,0,,3,150,1,111,2018-2,1843,0.054,0.488,0,0.054,1.411,0.488,1.682,3.69,0.054,0,1.628,2.008,0.597,0.326,0.163,1.248,1.139,3.093,0.109,1.519,1.411,0.868,1.031,0.054,0,0.054,0.434,0.38,0,0.271,5.534,0,0,1.899,0,2.225,11.666,0.597,3.039,1.736,3.31,4.449,0.217,0.814,0,30.277,0,4.666,0.217,0.163,0.651,1.302,0,2.876,0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.021,1.085,3.31,4.775,2.17,2018b,3FD5LZ
03-05-94,199405,22110,GL,GL,10,251,1,1995,0.806,,3.467,0,,5,150,1,10,,2116,1.512,0.047,0,0,0.662,1.181,0.992,6.427,4.584,0.189,2.363,1.323,8.129,0.095,0,1.229,0.095,2.93,0.047,8.696,0.331,0,1.371,0,0.047,0.047,0.284,6.758,0.189,0.331,3.166,0,0,0.047,0,5.529,7.798,1.512,2.883,4.442,0.662,2.883,0,0.189,2.079,0,2.363,1.512,1.56,0.284,0.473,5.577,0,0.473,0,4.206,2.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.69,1.371,0.378,7.325,2.174,2018b,GUZHOP
03-05-94,199405,22220,SP (Socialistische Partij),SP,20,326,4,2017,0.805,0.705,1.322,0,,2,150,1,120,2018-2,570,0,0.351,0,0,0,1.053,0.702,3.684,0,2.105,1.93,3.333,3.158,0,0,0.175,0.526,2.105,0,5.439,0,0,5.965,4.386,0,0,0,0.351,0,0.351,2.632,1.754,0.877,0.702,0,1.228,7.719,0,17.544,6.667,0,3.158,0,1.754,0.175,1.579,0,3.684,2.632,0,4.561,7.018,0,0.351,0.175,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.298,12.105,0.702,24.211,1.754,2018b,9DU27D
03-05-94,199405,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,251,1,1995,0.806,,23.973,0,,37,150,1,10,,2278,14.004,0,0,0,1.01,0.439,0.702,5.751,2.414,0.395,0.966,1.185,4.434,0,0,1.405,0.132,3.995,0.176,7.638,0.702,1.273,0.176,0,0.878,0,0.483,7.858,0.395,1.01,3.687,0,0,0.79,0,1.097,7.287,1.668,3.117,2.063,1.229,2.546,0,1.8,2.063,0.132,0.439,5.312,2.458,0.176,0.044,3.644,0,0.132,0.044,1.493,1.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.258,0.176,1.493,5.18,1.141,2018b,HOVQ3Z
03-05-94,199405,22330,Democraten 66 (D66),Dâ€™66,40,251,1,1995,0.806,,15.49,0,,24,150,1,10,,2318,11.303,0.733,0,0,1.682,0.259,1.035,6.601,1.855,0,0.259,0.82,4.875,0.086,0.173,2.286,0.345,7.463,0,2.416,3.149,1.165,5.091,0,0.475,0.043,0.431,3.106,0.561,0.129,1.726,0,0,0.475,0,5.263,9.318,1.898,3.192,1.208,1.424,4.487,0.561,0.345,0.043,0.043,0.129,3.494,2.114,0.388,0.259,2.286,0,0.173,0,2.718,2.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.24,5.091,3.624,4.4,1.294,2018b,TPRDE3
03-05-94,199405,22420,VVD,VVD,40,251,1,1995,0.806,,19.956,0,,31,150,1,10,,549,1.457,0,0,0,2.368,0.364,0.546,4.372,1.821,0,0.729,0.729,3.461,0,0,1.639,1.275,10.929,0.182,12.75,4.007,2.914,0.364,0,0.182,0,0.911,4.918,0,0.546,5.464,0,0,1.821,0,0.546,3.279,0.546,0.911,2.186,3.279,4.554,1.639,0.182,0.729,0,0.729,5.647,1.457,0,1.275,5.1,0,2.004,0,1.457,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.118,0.364,5.829,3.097,0.911,2018b,AWVJ9V
03-05-94,199405,22521,CDA,CDA,50,251,1,1995,0.806,,22.217,0,,34,150,1,10,,2005,9.377,0.698,0,0,0.399,0.549,1.197,7.531,5.287,0.299,0.15,1.397,1.247,0,0,2.294,0.05,8.229,0.05,2.095,2.444,1.696,4.688,0,1.097,0,0.1,1.646,0,0.2,4.14,0,0,0.748,0,2.095,8.728,0.798,2.544,0.249,1.047,4.09,0.399,0.05,0,1.995,0.399,4.638,3.292,2.793,0.249,2.943,0,1.646,0.05,2.145,2.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.594,4.688,3.192,2.793,1.746,2018b,XLWVZA
03-05-94,199405,22527,Gereformeerd Politiek Verbond (GPV),GPV,50,326,4,2016,0.94,0.471,1.3,0,,2,150,1,110,2018-2,1306,0,0.842,0.306,0,2.297,0.613,1.149,3.139,0.766,0,1.149,2.757,1.302,1.685,0.23,3.675,1.838,3.752,0,2.221,0.613,0.842,0.077,0,0.536,0.153,0.459,1.072,0,1.608,3.982,0.23,0,1.455,0,1.149,9.188,2.144,3.292,4.977,2.833,4.288,0,1.991,0,21.286,0.459,3.446,0.766,0,0.459,2.297,0.306,1.531,0,0,0.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.426,0.306,2.067,8.27,2.067,2018b,EYKBPH
03-05-94,199405,22528,Reformatorische Politieke Federatie (RPF),RPF,50,326,4,2016,0.94,0.471,1.8,0,,3,150,1,110,2018-2,2041,0,1.323,0,0,1.666,0.882,0.735,4.9,0.784,0,1.96,2.009,0.49,0.392,0.441,1.127,0.931,4.655,0.049,2.499,0.98,0.343,0.245,0,0.245,0.098,0.441,0.441,0,0,3.332,0.294,0.049,1.176,0,6.467,15.14,2.058,4.851,1.372,7.349,2.597,0.637,2.303,0,14.601,0,4.606,0.392,0.245,0.343,2.205,0,2.107,0,0,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89,0.539,2.156,6.222,1.617,2018b,U6889R
03-05-94,199405,22711,Centrumdemocraten,,70,326,4,2016,0.94,0.471,2.5,0,,3,150,1,110,2018-2,388,1.031,0,0,0.515,2.062,0,0,2.32,0,3.608,0,0.515,1.289,0.258,4.897,0,1.546,1.804,0,3.866,1.804,0,1.289,0,0,0,0,0.515,0,0.258,6.443,3.093,0.258,0,0,0,7.216,0.773,0.258,6.701,0.773,3.608,2.835,12.113,0,1.546,0,8.247,1.546,0,14.948,1.031,0,0.258,0.515,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.629,4.381,1.804,6.959,0,2018b,J5U6H7
03-05-94,199405,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,326,4,2016,0.94,0.471,1.729,0,,2,150,1,110,2018-2,955,0.105,0.314,0,0.105,1.885,0.942,0.105,4.712,0.314,0.105,2.408,0.524,1.361,1.152,0.314,4.607,0.419,2.932,0.314,2.408,0.733,0.942,0.733,0.314,0.105,1.047,0.314,0.105,0,0.314,3.455,0.209,0,0.942,0,2.513,7.853,0.524,5.759,3.979,1.675,3.037,0,2.723,0,24.921,0,6.283,2.199,0,0.838,1.361,0,1.466,0,0.314,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.796,1.257,1.675,9.738,1.047,2018b,PKERN6
03-05-94,199405,22954,Algemeen Ouderen Verbond (AOV),AOV,95,326,4,2016,0.94,0.471,3.6,0,,6,150,1,110,2018-2,940,0.106,0,0,0,1.064,0,0,1.489,0.319,0,0.213,0.532,0.851,0.213,0,0.319,1.17,7.553,0,4.362,5.426,2.553,0.745,1.383,0.426,1.17,0.851,1.489,0,5.426,8.723,0.532,0,3.511,0,1.596,4.894,1.064,7.553,11.064,2.34,2.128,0.638,1.064,0,0.106,0,3.511,1.064,0.532,0.957,6.383,0.319,1.915,0,0,2.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851,2.66,8.936,18.617,0,2018b,V4G7GV
03-05-94,199405,22955,Ouderen Unie 55+,Unie 55+,95,326,4,2016,0.94,0.471,0.9,0,,1,150,1,110,2018-2,229,0,0,0,0,2.183,0,0,4.803,0,0,0,0.437,1.747,0,0,0,0.873,2.62,0,8.734,1.31,3.057,0.873,0.437,0,0,0,0.873,0.873,1.31,2.183,0,0,1.747,0,0.873,2.62,0,8.734,16.594,0.437,4.803,0,1.747,0,0,0,13.974,1.747,0.437,4.803,0.873,0,0,0,0,8.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,1.31,3.057,25.328,0,2018b,6YJUD2
06-05-98,199805,22110,GL,GL,10,114,999,1998,,,7.27,0,,11,150,1,10,,1387,4.542,0,0,0,0,1.009,1.154,5.479,2.019,0.072,0.216,4.614,5.624,0.937,0,1.442,0,3.461,0.072,0.721,0.072,0,2.307,0.144,0,0,0,0.288,0,0,1.37,0,0,0,0,13.915,10.31,1.875,13.266,8.58,0.072,2.668,0.072,0.072,0,0.36,0.649,0.721,1.37,2.812,0,4.758,0,0,0.072,1.081,1.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.783,2.451,0.072,21.846,2.163,2018b,YPAR3M
06-05-98,199805,22220,SP (Socialistische Partij),SP,20,998,998,,,,3.528,0,,5,150,3,20,,1810,7.514,0.387,0,0,0.166,1.271,0.442,2.32,0.497,0.608,0.608,1.547,3.536,0,0,1.05,0.055,1.934,0.497,2.155,0.166,1.934,4.751,0,0,0.276,0,0.276,0,0,6.685,0,0,0.552,0,1.271,9.337,4.972,3.204,9.669,0.166,6.022,0,0.055,0.608,0.331,0.663,5.746,1.823,0.055,0,4.53,0,0.884,0.166,4.972,6.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.177,4.751,0.718,12.873,1.713,2018b,D33XD7
06-05-98,199805,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,114,999,1998,,,28.98,0,,45,150,1,10,,2030,1.823,0.148,0,0,0.099,0.099,0.64,4.483,2.66,0,0,1.379,3.645,0.099,0,1.626,0.394,4.089,0.049,0.739,0.148,0.985,4.039,0,0.197,0,0.099,2.463,0,1.379,10.049,0,0,0.345,0,0.887,9.36,3.941,6.847,10.148,1.527,6.158,0.246,0.296,0,0.345,0.443,5.172,1.034,0.64,0.345,5.123,0,0.148,0,2.02,3.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.069,4.039,0.493,16.995,0.739,2018b,TI9KJW
06-05-98,199805,22330,Democraten 66 (D66),Dâ€™66,40,114,999,1998,,,8.99,0,,14,150,1,10,,2516,4.253,0.159,0,0,0.358,0.199,0.636,4.968,2.345,0,0,2.385,5.286,1.153,0,2.186,0.278,2.623,0.477,0.199,0.914,0.874,5.525,0,0.04,0,0.517,1.351,0,1.033,6.836,0,0,0.636,0,2.862,8.227,6.439,2.703,6.081,1.55,6.876,0.318,0.358,0,0.318,0.517,4.769,0.954,1.868,0.079,3.18,0,0.596,0.079,2.544,4.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.766,5.525,1.55,8.784,0.835,2018b,YBLLOE
06-05-98,199805,22420,VVD,VVD,40,114,999,1998,,,24.69,0,,38,150,1,10,,939,1.704,0.426,0,0,0.958,0,0,1.278,3.408,0.106,0.958,2.982,2.13,0.639,0,1.917,0,6.177,0.213,1.597,0.958,5.005,3.621,0,0,0.106,0.426,2.875,0,2.343,11.928,0,0,1.81,0,0,4.792,3.301,1.491,3.301,2.556,6.39,0,0.958,0,0,0.426,8.52,0.319,0.426,1.384,2.662,0,2.449,1.171,0.639,5.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.242,3.621,2.769,4.792,0,2018b,XIIGAA
06-05-98,199805,22521,CDA,CDA,50,114,999,1998,,,18.37,0,,29,150,1,10,,2028,3.6,0.592,0,0,0.542,0.197,0.394,4.586,2.663,0,0,2.465,3.057,1.036,0.049,1.036,0.197,3.994,0.394,0.345,0.296,1.036,3.205,0,0.838,0,0.099,0.641,0,0.197,4.98,0,0,0.542,0,2.071,6.854,2.761,3.797,9.32,0.69,4.29,0.296,0.641,0,5.128,0,6.657,6.361,2.219,0.74,2.416,0.049,1.726,0.345,2.17,4.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.627,3.205,0.838,13.116,0.592,2018b,48X75A
06-05-98,199805,22527,Gereformeerd Politiek Verbond (GPV),GPV,50,327,4,2016,0.901,0.527,1.2,0,,2,150,1,110,2018-2,1036,0.193,0.483,0,0,0.869,0,0.097,1.931,1.158,0.097,1.351,3.378,1.737,0.772,0.29,0.772,0,4.826,0.483,0.772,2.124,0.676,0.386,0.097,0,0,0.193,0,0,1.351,2.896,1.737,0.29,1.351,0,3.378,11.873,1.641,6.757,7.239,0.29,5.309,0,0.772,0.965,14.093,1.062,5.598,3.185,0,0.483,1.448,0,2.22,0,1.351,2.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.803,2.22,3.475,13.996,0.097,2018b,45HQZ8
06-05-98,199805,22528,Reformatorische Politieke Federatie (RPF),RPF,50,327,4,2016,0.901,0.527,2.028,0,,3,150,1,120,2018-2,1492,0,0.469,0.067,0,1.34,0.067,0.536,4.491,0.201,0.804,3.016,2.346,0.536,0.67,0,1.273,0.871,4.424,0.268,3.418,0.67,1.609,0.603,0.268,0.067,0.536,0.201,0.268,0.067,0.067,2.011,3.217,0.536,0.737,0.268,2.748,8.244,1.877,1.408,6.903,1.34,3.418,0,2.212,0,20.777,0,6.568,3.887,0,0.201,0.067,0.067,3.753,0.067,0.335,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.598,4.088,1.408,8.311,0.67,2018b,32ZR6G
06-05-98,199805,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,327,4,2016,0.901,0.527,1.781,0,,3,150,1,110,2018-2,1235,0.81,0.162,0.162,0,1.538,0.081,0.648,3.077,0.081,0.405,1.781,2.348,0.405,1.215,0,1.377,0,1.619,0.486,0,1.7,0.648,0.486,0,0,0,0.162,0.081,0,0.729,3.644,0.243,2.105,0.405,0,6.316,8.664,1.296,3.158,3.968,0.486,5.668,0,1.134,0.162,25.263,0.081,6.397,3.239,0.081,0.891,1.296,0,3.725,0,0.891,0.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.559,0.729,2.105,7.126,0.891,2018b,UFK8EX
15-05-02,200205,22110,GL,GL,10,114,999,2003,,,6.95,0,,10,150,1,20,,3032,18.272,0.363,0.033,0.132,0.363,0.989,1.187,3.892,2.672,0,0.033,3.199,3.991,0.165,0,0.956,0.033,3.892,0.198,3.364,0.462,1.979,3.1,0,0,0.033,0.396,0.099,0,0,4.848,0,0,1.22,0,0.726,10.455,2.573,2.012,5.607,0.297,4.123,0,0,0.099,0.297,0.297,3.496,2.078,0.396,0,3.397,0,0.923,0.132,5.211,2.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.136,3.1,1.682,7.619,2.21,2018b,CT5XWF
15-05-02,200205,22220,SP (Socialistische Partij),SP,20,114,999,2003,,,5.9,0,,9,150,1,20,,1810,7.514,0.387,0,0,0.166,1.271,0.442,2.32,0.497,0.608,0.608,1.547,3.536,0,0,1.05,0.055,1.934,0.497,2.155,0.166,1.934,4.751,0,0,0.276,0,0.276,0,0,6.685,0,0,0.552,0,1.271,9.337,4.972,3.204,9.669,0.166,6.022,0,0.055,0.608,0.331,0.663,5.746,1.823,0.055,0,4.53,0,0.884,0.166,4.972,6.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.177,4.751,0.718,12.873,1.713,2018b,2L7W8I
15-05-02,200205,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,114,999,2003,,,15.11,0,,23,150,1,20,,2559,15.318,0.508,0,0,0.234,0.195,0.195,3.126,2.345,0,0,3.439,4.455,0.078,0,1.563,0.039,4.064,0.469,2.618,1.133,1.758,3.517,0,0.117,0.039,0.391,1.133,0,0.742,8.128,0,0,0.977,0,0.234,5.08,3.439,2.735,6.956,0.625,5.784,0,0.313,0,0.508,0.078,4.103,2.814,0.586,0.195,2.306,0,2.071,0.547,1.954,3.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.581,3.517,2.11,9.691,0.391,2018b,I52Y71
15-05-02,200205,22330,Democraten 66 (D66),Dâ€™66,40,114,999,2003,,,5.1,0,,7,150,1,20,,1189,1.85,0.421,0,0,0.925,0.673,0.589,5.046,3.28,0.084,0,4.878,4.794,0.168,0,2.187,0.252,7.653,0.336,2.355,1.009,1.766,4.542,0,0,0.084,0.589,1.009,0,0.252,7.653,0,0,1.43,0,1.43,7.906,3.028,1.262,5.13,1.262,6.56,0,0.168,0.336,0,1.093,6.056,1.43,0.252,0,3.448,0,1.514,0.925,3.028,1.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.831,4.542,2.439,6.392,1.262,2018b,1CWHCT
15-05-02,200205,22420,VVD,VVD,40,114,999,2003,,,15.44,0,,24,150,1,20,,1337,2.842,0.598,0,0,1.122,0.075,0.524,3.141,3.067,0.224,0,7.18,2.319,0.15,0,2.842,0.075,10.621,0.224,4.039,6.283,4.488,3.067,0.075,0,0,1.122,1.795,0,0.823,8.153,0,0,2.019,0,0.15,2.019,2.319,1.346,4.039,1.197,5.46,0,0.449,0,0.224,0.224,8.078,1.945,0.374,0,0.673,0,1.571,0.374,0.898,1.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.923,3.141,8.302,5.385,0.598,2018b,JOEYA9
15-05-02,200205,22430,LN,LN,40,114,999,2003,,,1.61,0,,2,150,1,20,,217,1.843,0,0,0,0.922,0,0.461,1.382,2.765,1.843,0,3.687,6.912,0,0,0.461,0,10.138,0,10.599,0,2.304,1.382,0,0,0.461,0.461,0,0,0,12.442,0,0,1.843,0,0,3.687,5.069,3.226,2.765,0.922,5.069,0,0,0,0.461,0,8.295,1.843,0.461,0,2.765,0,0.461,0,3.226,1.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.138,1.382,1.843,5.991,0.461,2018b,CUNFFA
15-05-02,200205,22521,CDA,CDA,50,114,999,2003,,,27.93,0,,43,150,1,20,,1378,7.837,0,0,0.073,0.363,0.073,0.29,2.25,5.443,0,0,1.524,1.089,0.29,0,2.25,0,6.168,0.073,2.83,1.814,2.322,2.25,0,0,0,0.508,1.306,0,0.435,6.749,0,0,1.451,0,0.29,3.628,1.887,1.742,9.289,1.234,8.273,0,0.363,0,3.411,0,8.563,3.338,0.435,0,1.959,0,2.104,0.943,1.597,3.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.467,2.25,3.266,11.03,0.363,2018b,OZO11M
15-05-02,200205,22526,ChristenUnie,CU,50,114,999,2003,,,2.54,0,,4,150,1,20,,2696,13.131,0.593,0,0,0.89,0.26,0.89,3.079,2.819,0,0,3.932,1.372,0.371,0,1.372,0,1.076,0.408,5.007,0.593,1.521,3.672,0,0.037,0.037,0.074,0.519,0,0.074,5.527,0,0,1.001,0,1.113,6.899,2.263,2.3,6.751,0.26,4.599,0,1.224,0,10.163,0.148,5.156,2.708,0.037,0,1.669,0,1.743,0.111,2.151,2.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.571,3.672,1.595,9.05,1.15,2018b,J7961H
